om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
663305,2021,09,07,2021-09-07,19:55:00,3,AZ,04,0,2.00,0,0,0,0,31.3800,-110.0900,31.4400,-110.2300,0,0,0,0,0,3,0,0,0
663306,2021,09,07,2021-09-07,20:00:00,3,AZ,04,0,1.25,0,0,0,0,31.4400,-110.1000,31.4700,-110.1700,0,0,0,0,0,3,0,0,0
663307,2021,09,08,2021-09-08,11:38:00,3,NC,37,0,1.00,0,0,0,0,35.3800,-82.3500,35.3800,-82.3500,0,0,0,0,0,89,0,0,0
663308,2021,09,08,2021-09-08,12:30:00,3,SC,45,0,1.00,0,0,0,0,34.6400,-80.7300,34.6400,-80.7300,0,0,0,0,0,57,0,0,0
663309,2021,09,08,2021-09-08,12:30:00,3,SC,45,0,0.70,0,0,100,100,34.6545,-80.7643,34.6545,-80.7643,0,0,0,0,0,57,0,0,0
663310,2021,09,08,2021-09-08,15:20:00,3,VA,51,0,1.25,0,0,0,0,37.1900,-76.4100,37.1900,-76.4100,0,0,0,0,0,199,0,0,0
663311,2021,09,08,2021-09-08,15:33:00,3,VA,51,0,1.00,0,0,0,0,37.1900,-76.5500,37.1900,-76.5500,0,0,0,0,0,700,0,0,0
663312,2021,09,09,2021-09-09,12:35:00,3,PR,72,0,0.25,0,0,500,0,18.3213,-66.9144,18.3036,-66.9286,0,0,0,0,0,131,0,0,0
663313,2021,09,09,2021-09-09,13:50:00,3,PR,72,0,0.25,0,0,500,0,18.3899,-66.2490,18.3685,-66.2652,0,0,0,0,0,135,0,0,0
663314,2021,09,10,2021-09-10,16:10:00,3,FL,12,0,1.00,0,0,0,0,27.6322,-80.3893,27.6322,-80.3893,0,0,0,0,0,61,0,0,0
663315,2021,09,12,2021-09-12,14:04:00,3,MI,26,0,1.00,0,0,0,0,43.5700,-86.0400,43.5700,-86.0400,0,0,0,0,0,127,0,0,0
663316,2021,09,12,2021-09-12,15:01:00,3,MI,26,0,2.50,0,0,250000,0,43.2800,-84.4500,43.2800,-84.4500,0,0,0,0,0,57,0,0,0
663317,2021,09,12,2021-09-12,15:09:00,3,WI,55,0,0.75,0,0,0,0,43.2200,-88.1200,43.2200,-88.1200,0,0,0,0,0,131,0,0,0
663318,2021,09,12,2021-09-12,15:10:00,3,WI,55,0,1.00,0,0,0,0,43.2400,-88.1200,43.2400,-88.1200,0,0,0,0,0,131,0,0,0
663319,2021,09,12,2021-09-12,15:10:00,3,WI,55,0,1.00,0,0,0,0,43.1900,-88.1500,43.1900,-88.1500,0,0,0,0,0,133,0,0,0
663320,2021,09,12,2021-09-12,15:10:00,3,WI,55,0,0.75,0,0,0,0,43.1500,-88.1300,43.1500,-88.1300,0,0,0,0,0,133,0,0,0
663321,2021,09,12,2021-09-12,15:11:00,3,WI,55,0,0.75,0,0,0,0,43.2100,-88.1100,43.2100,-88.1100,0,0,0,0,0,131,0,0,0
663322,2021,09,12,2021-09-12,15:22:00,3,MI,26,0,2.00,0,0,0,0,43.2400,-84.2100,43.2400,-84.2100,0,0,0,0,0,145,0,0,0
663323,2021,09,12,2021-09-12,15:28:00,3,WI,55,0,0.75,0,0,0,0,43.1900,-87.9200,43.1900,-87.9200,0,0,0,0,0,79,0,0,0
663324,2021,09,12,2021-09-12,15:34:00,3,MI,26,0,1.75,0,0,0,0,43.2100,-84.1700,43.2100,-84.1700,0,0,0,0,0,145,0,0,0
663325,2021,09,12,2021-09-12,15:38:00,3,MI,26,0,1.00,0,0,0,0,43.2500,-83.9400,43.2500,-83.9400,0,0,0,0,0,145,0,0,0
663326,2021,09,12,2021-09-12,15:40:00,3,MI,26,0,1.75,0,0,0,0,43.1800,-84.1200,43.1800,-84.1200,0,0,0,0,0,145,0,0,0
663327,2021,09,12,2021-09-12,15:44:00,3,MI,26,0,1.00,0,0,0,0,43.1800,-83.9300,43.1800,-83.9300,0,0,0,0,0,49,0,0,0
663328,2021,09,12,2021-09-12,16:35:00,3,MI,26,0,1.00,0,0,0,0,43.2300,-86.2600,43.2300,-86.2600,0,0,0,0,0,121,0,0,0
663329,2021,09,12,2021-09-12,16:51:00,3,MI,26,0,1.00,0,0,0,0,43.3400,-85.8100,43.3400,-85.8100,0,0,0,0,0,123,0,0,0
663330,2021,09,12,2021-09-12,17:15:00,3,MI,26,0,1.00,0,0,0,0,43.3500,-85.0500,43.3500,-85.0500,0,0,0,0,0,117,0,0,0
663331,2021,09,13,2021-09-13,01:41:00,3,WI,55,0,0.75,0,0,0,0,42.9700,-89.5300,42.9700,-89.5300,0,0,0,0,0,25,0,0,0
663332,2021,09,13,2021-09-13,02:34:00,3,WI,55,0,0.75,0,0,0,0,43.0200,-88.2700,43.0200,-88.2700,0,0,0,0,0,133,0,0,0
663333,2021,09,13,2021-09-13,02:40:00,3,WI,55,0,0.75,0,0,0,0,43.0300,-88.1900,43.0300,-88.1900,0,0,0,0,0,133,0,0,0
663334,2021,09,13,2021-09-13,02:43:00,3,WI,55,0,0.75,0,0,0,0,43.0500,-88.1300,43.0500,-88.1300,0,0,0,0,0,133,0,0,0
663335,2021,09,13,2021-09-13,03:05:00,3,WI,55,0,0.88,0,0,0,0,42.9600,-87.8600,42.9600,-87.8600,0,0,0,0,0,79,0,0,0
663336,2021,09,13,2021-09-13,06:00:00,3,ND,38,0,1.00,0,0,0,0,46.2887,-102.3464,46.2887,-102.3464,0,0,0,0,0,41,0,0,0
663337,2021,09,13,2021-09-13,07:14:00,3,WI,55,0,1.00,0,0,0,0,43.0900,-88.5000,43.0900,-88.5000,0,0,0,0,0,133,0,0,0
663338,2021,09,13,2021-09-13,07:19:00,3,WI,55,0,1.00,0,0,0,0,43.0900,-88.4000,43.0900,-88.4000,0,0,0,0,0,133,0,0,0
663339,2021,09,13,2021-09-13,10:00:00,3,MI,26,0,1.00,0,0,0,0,42.9100,-85.8300,42.9100,-85.8300,0,0,0,0,0,139,0,0,0
663340,2021,09,13,2021-09-13,10:23:00,3,MI,26,0,1.00,0,0,0,0,42.8300,-85.5500,42.8300,-85.5500,0,0,0,0,0,81,0,0,0
663341,2021,09,13,2021-09-13,12:52:00,3,MI,26,0,1.00,0,0,0,0,42.4600,-82.9000,42.4600,-82.9000,0,0,0,0,0,99,0,0,0
663342,2021,09,13,2021-09-13,15:45:00,3,PA,42,0,1.00,0,0,0,0,41.5000,-79.8700,41.5000,-79.8700,0,0,0,0,0,121,0,0,0
663343,2021,09,13,2021-09-13,16:56:00,3,PA,42,0,1.00,0,0,0,0,41.2400,-79.2000,41.2400,-79.2000,0,0,0,0,0,65,0,0,0
663344,2021,09,13,2021-09-13,19:20:00,3,WY,56,0,1.00,0,0,0,0,44.9100,-107.0600,44.9100,-107.0600,0,0,0,0,0,33,0,0,0
663345,2021,09,13,2021-09-13,20:20:00,3,WY,56,0,0.75,0,0,0,0,44.7000,-106.3300,44.7000,-106.3300,0,0,0,0,0,33,0,0,0
663346,2021,09,13,2021-09-13,22:30:00,3,IA,19,0,1.50,0,0,0,0,42.2500,-94.8800,42.2500,-94.8800,0,0,0,0,0,161,0,0,0
663347,2021,09,14,2021-09-14,14:00:00,3,PR,72,0,0.25,0,0,500,0,18.2955,-66.7783,18.2910,-66.7667,0,0,0,0,0,141,0,0,0
663348,2021,09,14,2021-09-14,14:17:00,3,MI,26,0,1.00,0,0,0,0,43.2600,-83.7800,43.2600,-83.7800,0,0,0,0,0,145,0,0,0
663349,2021,09,14,2021-09-14,14:24:00,3,MI,26,0,0.88,0,0,0,0,42.5200,-83.6200,42.5200,-83.6200,0,0,0,0,0,125,0,0,0
663350,2021,09,14,2021-09-14,14:45:00,3,CO,08,0,1.00,0,0,0,0,38.9700,-104.6700,38.9700,-104.6700,0,0,0,0,0,41,0,0,0
663351,2021,09,14,2021-09-14,15:50:00,3,CO,08,0,1.25,0,0,0,0,38.8400,-104.4600,38.8400,-104.4600,0,0,0,0,0,41,0,0,0
663352,2021,09,14,2021-09-14,15:55:00,3,MI,26,0,1.25,0,0,0,0,42.6100,-83.9400,42.6100,-83.9400,0,0,0,0,0,93,0,0,0
663353,2021,09,14,2021-09-14,16:24:00,3,IN,18,0,0.75,0,0,0,0,41.6300,-85.9100,41.6300,-85.9100,0,0,0,0,0,39,0,0,0
663354,2021,09,14,2021-09-14,16:34:00,3,WY,56,0,1.75,0,0,0,0,44.2766,-105.0060,44.2766,-105.0060,0,0,0,0,0,11,0,0,0
663355,2021,09,14,2021-09-14,16:45:00,3,KS,20,0,1.75,0,0,0,0,37.7800,-99.3600,37.7800,-99.3600,0,0,0,0,0,47,0,0,0
663356,2021,09,14,2021-09-14,17:06:00,3,KS,20,0,1.00,0,0,0,0,37.8200,-99.2700,37.8200,-99.2700,0,0,0,0,0,47,0,0,0
663357,2021,09,14,2021-09-14,17:06:00,3,KS,20,0,1.00,0,0,0,0,37.8200,-99.2600,37.8200,-99.2600,0,0,0,0,0,47,0,0,0
663358,2021,09,14,2021-09-14,17:12:00,3,KS,20,0,0.88,0,0,0,0,37.7900,-99.2000,37.7900,-99.2000,0,0,0,0,0,47,0,0,0
663359,2021,09,14,2021-09-14,17:15:00,3,KS,20,0,1.00,0,0,0,0,37.8800,-99.2200,37.8800,-99.2200,0,0,0,0,0,47,0,0,0
663360,2021,09,14,2021-09-14,17:15:00,3,KS,20,0,1.25,0,0,0,0,37.9000,-99.2500,37.9000,-99.2500,0,0,0,0,0,47,0,0,0
663361,2021,09,14,2021-09-14,17:30:00,3,KS,20,0,1.25,0,0,0,0,37.9400,-99.2300,37.9400,-99.2300,0,0,0,0,0,47,0,0,0
663362,2021,09,14,2021-09-14,19:10:00,3,KS,20,0,2.00,0,0,0,0,38.3600,-98.7600,38.3600,-98.7600,0,0,0,0,0,9,0,0,0
663363,2021,09,14,2021-09-14,19:16:00,3,KS,20,0,1.25,0,0,0,0,38.3600,-98.7900,38.3600,-98.7900,0,0,0,0,0,9,0,0,0
663364,2021,09,14,2021-09-14,19:40:00,3,KS,20,0,1.00,0,0,0,0,38.5200,-98.7700,38.5200,-98.7700,0,0,0,0,0,9,0,0,0
663365,2021,09,14,2021-09-14,21:05:00,3,KS,20,0,1.25,0,0,0,0,37.9200,-101.5800,37.9200,-101.5800,0,0,0,0,0,75,0,0,0
663366,2021,09,15,2021-09-15,10:53:00,3,NY,36,0,1.00,0,0,0,0,42.9500,-74.3700,42.9500,-74.3700,0,0,0,0,0,57,0,0,0
663367,2021,09,15,2021-09-15,10:56:00,3,NY,36,0,0.88,0,0,0,0,42.9500,-74.3700,42.9500,-74.3700,0,0,0,0,0,57,0,0,0
663368,2021,09,15,2021-09-15,11:49:00,3,NY,36,0,1.00,0,0,0,0,42.3300,-77.3200,42.3300,-77.3200,0,0,0,0,0,101,0,0,0
663369,2021,09,15,2021-09-15,12:40:00,3,NH,33,0,1.25,0,0,0,0,44.7000,-71.0500,44.7000,-71.0500,0,0,0,0,0,7,0,0,0
663370,2021,09,15,2021-09-15,12:50:00,3,NY,36,0,0.75,0,0,0,0,42.9000,-73.5900,42.9000,-73.5900,0,0,0,0,0,83,0,0,0
663371,2021,09,15,2021-09-15,14:18:00,3,NH,33,0,1.00,0,0,0,0,43.8600,-71.4000,43.8600,-71.4000,0,0,0,0,0,3,0,0,0
663372,2021,09,15,2021-09-15,14:20:00,3,NH,33,0,1.25,0,0,0,0,43.1800,-72.1000,43.1800,-72.1000,0,0,0,0,0,19,0,0,0
663373,2021,09,15,2021-09-15,14:30:00,3,NH,33,0,1.00,0,0,0,0,43.2400,-71.9700,43.2400,-71.9700,0,0,0,0,0,13,0,0,0
663374,2021,09,15,2021-09-15,15:09:00,3,NH,33,0,1.00,0,0,0,0,42.9100,-72.1100,42.9100,-72.1100,0,0,0,0,0,5,0,0,0
663375,2021,09,15,2021-09-15,15:12:00,3,NH,33,0,1.25,0,0,0,0,43.5700,-71.1800,43.5700,-71.1800,0,0,0,0,0,3,0,0,0
663376,2021,09,15,2021-09-15,15:25:00,3,NH,33,0,1.25,0,0,0,0,43.5700,-71.0400,43.5700,-71.0400,0,0,0,0,0,3,0,0,0
663377,2021,09,15,2021-09-15,21:05:00,3,ND,38,0,1.00,0,0,0,0,48.4300,-97.6200,48.4300,-97.6200,0,0,0,0,0,99,0,0,0
663378,2021,09,15,2021-09-15,22:00:00,3,ND,38,0,1.00,0,0,0,0,48.0700,-97.2000,48.0700,-97.2000,0,0,0,0,0,35,0,0,0
663379,2021,09,15,2021-09-15,22:55:00,3,MN,27,0,1.00,0,0,0,0,47.6200,-96.8000,47.6200,-96.8000,0,0,0,0,0,119,0,0,0
663380,2021,09,15,2021-09-15,23:42:00,3,MN,27,0,0.75,0,0,0,0,47.8900,-96.2700,47.8900,-96.2700,0,0,0,0,0,125,0,0,0
663381,2021,09,15,2021-09-15,23:42:00,3,MN,27,0,1.00,0,0,0,0,47.7600,-96.4300,47.7600,-96.4300,0,0,0,0,0,119,0,0,0
663382,2021,09,16,2021-09-16,17:10:00,3,MN,27,0,1.25,0,0,0,0,46.4600,-94.0500,46.4600,-94.0500,0,0,0,0,0,35,0,0,0
663383,2021,09,16,2021-09-16,17:20:00,3,MN,27,0,0.75,0,0,0,0,46.4900,-93.9400,46.4900,-93.9400,0,0,0,0,0,35,0,0,0
663384,2021,09,16,2021-09-16,17:20:00,3,MN,27,0,1.00,0,0,0,0,46.4900,-93.9600,46.4900,-93.9600,0,0,0,0,0,35,0,0,0
663385,2021,09,16,2021-09-16,17:21:00,3,MN,27,0,1.00,0,0,0,0,46.8200,-93.3600,46.8200,-93.3600,0,0,0,0,0,1,0,0,0
663386,2021,09,16,2021-09-16,17:25:00,3,MN,27,0,2.50,0,0,0,0,46.0600,-94.2500,46.0600,-94.2500,0,0,0,0,0,97,0,0,0
663387,2021,09,16,2021-09-16,17:27:00,3,MN,27,0,1.00,0,0,0,0,46.4800,-94.0000,46.4800,-94.0000,0,0,0,0,0,35,0,0,0
663388,2021,09,16,2021-09-16,17:36:00,3,MN,27,0,1.00,0,0,0,0,45.1900,-95.3100,45.1607,-95.2647,0,0,0,0,0,151,0,0,0
663389,2021,09,16,2021-09-16,17:40:00,3,MN,27,0,2.00,0,0,0,0,46.0700,-94.2300,46.0700,-94.2300,0,0,0,0,0,97,0,0,0
663390,2021,09,16,2021-09-16,17:40:00,3,NE,31,0,1.25,0,0,0,0,41.0400,-102.1500,41.0400,-102.1500,0,0,0,0,0,49,0,0,0
663391,2021,09,16,2021-09-16,17:50:00,3,MN,27,0,1.50,0,0,0,0,45.9000,-94.1400,45.9000,-94.1400,0,0,0,0,0,97,0,0,0
663392,2021,09,16,2021-09-16,17:52:00,3,NE,31,0,1.00,0,0,0,0,41.0600,-102.0700,41.0600,-102.0700,0,0,0,0,0,49,0,0,0
663393,2021,09,16,2021-09-16,17:59:00,3,MN,27,0,1.25,0,0,0,0,45.9000,-94.2600,45.9000,-94.2600,0,0,0,0,0,97,0,0,0
663394,2021,09,16,2021-09-16,18:19:00,3,MN,27,0,1.00,0,0,0,0,44.8718,-95.3613,44.8718,-95.3613,0,0,0,0,0,129,0,0,0
663395,2021,09,16,2021-09-16,18:21:00,3,MN,27,0,1.00,0,0,0,0,46.6700,-93.6300,46.6700,-93.6300,0,0,0,0,0,1,0,0,0
663396,2021,09,16,2021-09-16,18:43:00,3,NE,31,0,1.00,0,0,0,0,41.1300,-101.7200,41.1300,-101.7200,0,0,0,0,0,101,0,0,0
663397,2021,09,16,2021-09-16,19:06:00,3,MN,27,0,1.00,0,0,0,0,46.1200,-93.5300,46.1200,-93.5300,0,0,0,0,0,95,0,0,0
663398,2021,09,16,2021-09-16,19:25:00,3,MN,27,0,1.00,0,0,0,0,46.1500,-93.4800,46.1500,-93.4800,0,0,0,0,0,95,0,0,0
663399,2021,09,16,2021-09-16,19:25:00,3,MN,27,0,1.25,0,0,0,0,46.2100,-93.3900,46.2100,-93.3900,0,0,0,0,0,1,0,0,0
663400,2021,09,16,2021-09-16,20:38:00,3,SD,46,0,0.88,0,0,0,0,44.5500,-97.0600,44.5500,-97.0600,0,0,0,0,0,57,0,0,0
663401,2021,09,16,2021-09-16,21:10:00,3,SD,46,0,1.00,0,0,0,0,45.1400,-97.1100,45.1400,-97.1100,0,0,0,0,0,29,0,0,0
663402,2021,09,16,2021-09-16,21:15:00,3,MN,27,0,1.00,0,0,0,0,47.0400,-92.1200,47.0400,-92.1200,0,0,0,0,0,137,0,0,0
663403,2021,09,16,2021-09-16,21:27:00,3,SD,46,0,0.75,0,0,0,0,43.1800,-99.3000,43.1800,-99.3000,0,0,0,0,0,53,0,0,0
663404,2021,09,16,2021-09-16,21:27:00,3,SD,46,0,1.25,0,0,0,7000,43.1200,-99.2600,43.1200,-99.2600,0,0,0,0,0,53,0,0,0
663405,2021,09,16,2021-09-16,21:28:00,3,MN,27,0,1.00,0,0,0,0,46.9300,-92.3200,46.9300,-92.3200,0,0,0,0,0,137,0,0,0
663406,2021,09,16,2021-09-16,21:30:00,3,MN,27,0,1.00,0,0,0,0,46.9100,-92.3500,46.9100,-92.3500,0,0,0,0,0,137,0,0,0
663407,2021,09,16,2021-09-16,21:40:00,3,MN,27,0,1.00,0,0,0,0,45.9100,-93.5100,45.9100,-93.5100,0,0,0,0,0,65,0,0,0
663408,2021,09,16,2021-09-16,21:45:00,3,MN,27,0,1.50,0,0,0,0,46.9600,-92.2500,46.9600,-92.2500,0,0,0,0,0,137,0,0,0
663409,2021,09,16,2021-09-16,22:52:00,3,MN,27,0,0.88,0,0,0,0,46.7100,-92.4700,46.7100,-92.4700,0,0,0,0,0,17,0,0,0
663410,2021,09,16,2021-09-16,22:58:00,3,MN,27,0,3.00,0,0,0,0,46.7900,-92.4600,46.7900,-92.4600,0,0,0,0,0,137,0,0,0
663411,2021,09,16,2021-09-16,23:00:00,3,MN,27,0,1.00,0,0,0,0,46.8200,-92.5200,46.8200,-92.5200,0,0,0,0,0,137,0,0,0
663412,2021,09,16,2021-09-16,23:05:00,3,MN,27,0,1.00,0,0,0,0,46.8500,-92.2900,46.8500,-92.2900,0,0,0,0,0,137,0,0,0
663413,2021,09,16,2021-09-16,23:15:00,3,MN,27,0,1.50,0,0,0,0,46.8000,-92.3400,46.8000,-92.3400,0,0,0,0,0,137,0,0,0
663414,2021,09,17,2021-09-17,15:05:00,3,KS,20,0,0.88,0,0,0,0,39.2320,-99.8543,39.2320,-99.8543,0,0,0,0,0,65,0,0,0
663415,2021,09,17,2021-09-17,15:10:00,3,KS,20,0,0.75,0,0,0,0,39.2114,-99.8118,39.2114,-99.8118,0,0,0,0,0,65,0,0,0
663416,2021,09,17,2021-09-17,15:13:00,3,MO,29,0,1.00,0,0,0,0,39.7600,-94.5400,39.7600,-94.5400,0,0,0,0,0,63,0,0,0
663417,2021,09,17,2021-09-17,18:00:00,3,OK,40,0,1.00,0,0,0,0,36.8600,-99.9300,36.8600,-99.9300,0,0,0,0,0,59,0,0,0
663418,2021,09,17,2021-09-17,18:53:00,3,KS,20,0,0.88,0,0,0,0,37.8000,-100.0200,37.8000,-100.0200,0,0,0,0,0,57,0,0,0
663419,2021,09,18,2021-09-18,14:40:00,3,NY,36,0,0.88,0,0,0,0,42.9886,-73.8003,42.9886,-73.8003,0,0,0,0,0,91,0,0,0
663420,2021,09,19,2021-09-19,21:10:00,3,SD,46,0,1.25,0,0,0,0,45.3900,-101.4300,45.3900,-101.4300,0,0,0,0,0,41,0,0,0
663421,2021,09,20,2021-09-20,15:25:00,3,MN,27,0,0.88,0,0,0,0,44.0000,-92.4800,44.0000,-92.4800,0,0,0,0,0,109,0,0,0
663422,2021,09,20,2021-09-20,16:12:00,3,KS,20,0,1.00,0,0,0,0,38.9800,-94.8700,38.9800,-94.8700,0,0,0,0,0,91,0,0,0
663423,2021,09,20,2021-09-20,16:26:00,3,KS,20,0,1.00,0,0,0,0,39.0000,-94.7500,39.0000,-94.7500,0,0,0,0,0,91,0,0,0
663424,2021,09,20,2021-09-20,16:28:00,3,KS,20,0,1.00,0,0,0,0,39.0200,-94.7400,39.0200,-94.7400,0,0,0,0,0,91,0,0,0
663425,2021,09,20,2021-09-20,16:28:00,3,KS,20,0,0.75,0,0,0,0,39.0000,-94.7300,39.0000,-94.7300,0,0,0,0,0,91,0,0,0
663426,2021,09,20,2021-09-20,16:30:00,3,KS,20,0,1.00,0,0,0,0,39.0200,-94.7200,39.0200,-94.7200,0,0,0,0,0,91,0,0,0
663427,2021,09,20,2021-09-20,16:40:00,3,KS,20,0,1.75,0,0,0,0,39.0200,-94.7200,39.0200,-94.7200,0,0,0,0,0,91,0,0,0
663428,2021,09,20,2021-09-20,16:44:00,3,MN,27,0,0.75,0,0,0,0,43.9600,-91.6900,43.9600,-91.6900,0,0,0,0,0,169,0,0,0
663429,2021,09,20,2021-09-20,17:17:00,3,MO,29,0,0.75,0,0,0,0,39.0900,-94.3400,39.0900,-94.3400,0,0,0,0,0,95,0,0,0
663430,2021,09,20,2021-09-20,17:27:00,3,MO,29,0,1.25,0,0,0,0,39.2500,-94.4200,39.2500,-94.4200,0,0,0,0,0,47,0,0,0
663431,2021,09,20,2021-09-20,17:37:00,3,MO,29,0,0.75,0,0,0,0,39.3600,-94.2300,39.3600,-94.2300,0,0,0,0,0,47,0,0,0
663432,2021,09,20,2021-09-20,17:39:00,3,KS,20,0,2.00,0,0,0,0,37.5600,-95.2300,37.5600,-95.2300,0,0,0,0,0,133,0,0,0
663433,2021,09,20,2021-09-20,17:43:00,3,KS,20,0,1.00,0,0,0,0,37.5700,-95.2400,37.5700,-95.2400,0,0,0,0,0,133,0,0,0
663434,2021,09,20,2021-09-20,17:52:00,3,KS,20,0,1.75,0,0,0,0,37.5800,-95.1400,37.5800,-95.1400,0,0,0,0,0,133,0,0,0
663435,2021,09,20,2021-09-20,18:30:00,3,MO,29,0,0.88,0,0,0,0,39.5400,-93.5100,39.5400,-93.5100,0,0,0,0,0,33,0,0,0
663436,2021,09,20,2021-09-20,22:30:00,3,MO,29,0,0.88,0,0,0,0,36.7100,-94.3500,36.7100,-94.3500,0,0,0,0,0,119,0,0,0
663437,2021,09,21,2021-09-21,13:10:00,3,AR,05,0,1.75,0,0,0,0,33.6400,-91.7500,33.6400,-91.7500,0,0,0,0,0,43,0,0,0
663438,2021,09,24,2021-09-24,14:24:00,3,CA,06,0,1.00,0,0,0,0,33.3500,-116.7400,33.3500,-116.7400,0,0,0,0,0,73,0,0,0
663439,2021,09,24,2021-09-24,15:15:00,3,CA,06,0,1.00,0,0,0,0,34.1100,-116.4400,34.1100,-116.4400,0,0,0,0,0,71,0,0,0
663440,2021,09,24,2021-09-24,16:37:00,3,CA,06,0,0.50,0,0,1000,0,33.3200,-116.8800,33.3200,-116.8800,0,0,0,0,0,73,0,0,0
663441,2021,09,24,2021-09-24,18:50:00,3,CA,06,0,0.25,0,0,50,0,32.7901,-117.0802,32.7901,-117.0802,0,0,0,0,0,73,0,0,0
663442,2021,09,28,2021-09-28,06:45:00,3,WV,54,0,0.88,0,0,0,0,39.6300,-79.9300,39.6300,-79.9300,0,0,0,0,0,61,0,0,0
663443,2021,09,28,2021-09-28,07:40:00,3,RI,44,0,0.75,0,0,0,0,41.9700,-71.4600,41.9700,-71.4600,0,0,0,0,0,7,0,0,0
663444,2021,09,28,2021-09-28,08:03:00,3,WV,54,0,1.00,0,0,0,0,39.1500,-80.0600,39.1500,-80.0600,0,0,0,0,0,1,0,0,0
663445,2021,09,28,2021-09-28,08:30:00,3,WV,54,0,0.88,0,0,0,0,39.0100,-79.8100,39.0100,-79.8100,0,0,0,0,0,83,0,0,0
663446,2021,09,28,2021-09-28,14:55:00,3,VA,51,0,1.00,0,0,0,0,38.3902,-78.7098,38.3902,-78.7098,0,0,0,0,0,165,0,0,0
663447,2021,09,28,2021-09-28,15:03:00,3,VA,51,0,1.75,0,0,0,0,38.3615,-78.6479,38.3615,-78.6479,0,0,0,0,0,165,0,0,0
663448,2021,09,28,2021-09-28,15:05:00,3,VA,51,0,1.00,0,0,0,0,38.3395,-78.4477,38.3395,-78.4477,0,0,0,0,0,79,0,0,0
663449,2021,09,28,2021-09-28,15:07:00,3,VA,51,0,1.00,0,0,0,0,38.3501,-78.6072,38.3501,-78.6072,0,0,0,0,0,165,0,0,0
663450,2021,09,28,2021-09-28,15:11:00,3,VA,51,0,1.00,0,0,0,0,38.3198,-78.4022,38.3198,-78.4022,0,0,0,0,0,79,0,0,0
663451,2021,09,28,2021-09-28,15:50:00,3,VA,51,0,1.50,0,0,0,0,38.1997,-78.4786,38.1997,-78.4786,0,0,0,0,0,3,0,0,0
663452,2021,09,28,2021-09-28,15:55:00,3,VA,51,0,1.25,0,0,0,0,38.3074,-78.1293,38.3074,-78.1293,0,0,0,0,0,113,0,0,0
663453,2021,09,28,2021-09-28,16:02:00,3,VA,51,0,1.75,0,0,0,0,38.2746,-77.8907,38.2746,-77.8907,0,0,0,0,0,137,0,0,0
663454,2021,09,28,2021-09-28,16:20:00,3,VA,51,0,1.75,0,0,0,0,38.1082,-78.4411,38.1082,-78.4411,0,0,0,0,0,3,0,0,0
663455,2021,09,28,2021-09-28,17:22:00,3,VA,51,0,1.00,0,0,0,0,38.0465,-78.5227,38.0465,-78.5227,0,0,0,0,0,3,0,0,0
663456,2021,09,28,2021-09-28,17:30:00,3,TX,48,0,1.00,0,0,0,0,27.9529,-97.5821,27.9529,-97.5821,0,0,0,0,0,409,0,0,0
663457,2021,09,28,2021-09-28,18:04:00,3,OK,40,0,1.00,0,0,0,0,34.6100,-98.4100,34.6100,-98.4100,0,0,0,0,0,31,0,0,0
663458,2021,09,28,2021-09-28,19:00:00,3,AZ,04,0,1.75,0,0,0,0,36.6400,-112.3500,36.4941,-112.5024,0,0,0,0,0,5,0,0,0
663459,2021,09,28,2021-09-28,20:08:00,3,TX,48,0,0.75,0,0,0,0,29.5200,-98.7300,29.5200,-98.7300,0,0,0,0,0,29,0,0,0
663460,2021,09,29,2021-09-29,16:35:00,3,OK,40,0,1.75,0,0,0,0,34.2300,-98.6900,34.2300,-98.6900,0,0,0,0,0,141,0,0,0
663461,2021,09,29,2021-09-29,16:38:00,3,OK,40,0,1.00,0,0,0,0,34.2800,-98.6800,34.2800,-98.6800,0,0,0,0,0,141,0,0,0
663462,2021,09,29,2021-09-29,17:25:00,3,TX,48,0,2.25,0,0,5000,0,33.2600,-98.5200,33.2600,-98.5200,0,0,0,0,0,503,0,0,0
663463,2021,09,29,2021-09-29,17:30:00,3,OK,40,0,1.25,0,0,0,0,36.4800,-99.1400,36.4800,-99.1400,0,0,0,0,0,153,0,0,0
663464,2021,09,29,2021-09-29,22:10:00,3,KS,20,0,1.25,0,0,0,0,37.1300,-99.4000,37.1300,-99.4000,0,0,0,0,0,33,0,0,0
663465,2021,09,29,2021-09-29,22:43:00,3,KS,20,0,0.88,0,0,0,0,39.3702,-99.8498,39.3702,-99.8498,0,0,0,0,0,65,0,0,0
663466,2021,09,30,2021-09-30,10:01:00,3,TX,48,0,1.00,0,0,0,0,32.3351,-102.5517,32.3351,-102.5517,0,0,0,0,0,3,0,0,0
663467,2021,09,30,2021-09-30,12:50:00,3,TX,48,0,1.00,0,0,0,0,30.5800,-104.1322,30.5800,-104.1322,0,0,0,0,0,243,0,0,0
663468,2021,09,30,2021-09-30,13:05:00,3,TX,48,0,1.00,0,0,0,0,32.6995,-100.9243,32.6995,-100.9243,0,0,0,0,0,415,0,0,0
663469,2021,09,30,2021-09-30,13:09:00,3,TX,48,0,1.00,0,0,0,0,30.5800,-104.1154,30.5800,-104.1154,0,0,0,0,0,243,0,0,0
